DL_Eng,DL_EKM,T_Acc (MBSE),T_I (MBSE),T_Acc (LFSystemSimulator),T_I (LFSystemSimulator),T_Acc (CAD),T_I (CAD),T_Acc (IDE),T_I (IDE),T_Acc (ECAD),T_I (ECAD),T_Acc (FEM),T_I (FEM),T_Acc (CurcuitSimulation),T_I (CurcuitSimulation),T_Acc (new),T_I (new),T_Usab (new),New Tool,Cost,Lead Time,Effectivness,Average Iterations,First Pass Yield,Rel Cost Physical,Work Efficency,Average Consitency
1.5936487376502797,2.289483466409832,0.206715211011854,0.3934031238961697,0.8711218872652781,0.3841708813726257,0.7339001135871853,0.9760210515379584,0.2557400326966838,0.0713295999675386,0.5472212075388713,0.1952893852661025,0.7075078560246715,0.5001541913631729,0.3940003683746745,0.5371549294790375,0.887726626567637,0.0840948529860345,2.53420008492732,False,1485.3,102.0,0.325,6.7,0.097,0.713,0.516,0.67
1.8062929034137856,2.7794133085140045,0.3864593684917813,0.4270444629029861,0.3071535242796839,0.5566344237409956,0.2336528451901169,0.0022081975632788,0.4819625009183009,0.7666455172669715,0.7501913138580137,0.9726433826444134,0.6368283522722005,0.9116317207957176,0.3767970833736174,0.446831944646035,0.3298664257143141,0.1900818613795343,1.7198963397111742,True,1373.4,106.0,0.353,7.1,0.118,0.655,0.511,0.595
1.1917548267878315,2.1405302414073266,0.7725733860481636,0.6723850713778382,0.1253002392496054,0.3012898555161173,0.2905090263357708,0.0146979657575581,0.8873937354946225,0.9096249737518132,0.7954329843291219,0.5815928599565069,0.6105715142324233,0.0850946243376648,0.6366527486634279,0.2037968970991916,0.5778254870382006,0.844665997359876,2.144589078978407,False,1709.3,119.0,0.318,7.5,0.075,0.665,0.531,0.585
2.758137019272432,1.8140311725229443,0.5029328941372789,0.3972671370337572,0.4833208400350836,0.9238037808944558,0.2583170013235962,0.4967001426636435,0.2467242663286628,0.0461841541290402,0.2273419452569354,0.1198101901072577,0.5112411161525705,0.124409523674551,0.318124425934725,0.5432749341726636,0.2855772640990905,0.8868155802610194,2.678473799076616,True,1349.3,102.1,0.349,7.4,0.1,0.668,0.423,0.6
2.967061048617277,2.476301167058701,0.6082821891725488,0.9295047762440284,0.4207951173418012,0.2340294640692929,0.5795286934395513,0.2876471547496928,0.5465722150971611,0.2355021857977357,0.6696510967509864,0.82595929128614,0.1400147516989021,0.9346260827807376,0.7067637971052128,0.8737941152105552,0.6032430078335572,0.7565326770881226,1.828285667644793,False,1258.8,88.2,0.341,6.5,0.101,0.764,0.443,0.655
1.6194063317586151,2.99862820309711,0.5126668641726495,0.1561251160863511,0.6878855470583181,0.1466082291136707,0.3959252935991546,0.9605051482122906,0.213946798425795,0.8434054365518661,0.6987833081039386,0.2806478412952487,0.2585836866835777,0.332093380275747,0.3552683488438477,0.1690508129413065,0.254226542115286,0.5464502978344652,1.9463601676998508,False,1307.4,88.6,0.363,6.0,0.096,0.706,0.515,0.714
1.1184574610961917,1.1331636724905592,0.6239362244660918,0.666734258101418,0.1118190092614254,0.0167481571045099,0.5077083200491405,0.4992811361273933,0.8563937284920646,0.2946268967271016,0.144018351712542,0.1150989906895094,0.2189207359029007,0.2905818856655115,0.4402871878343947,0.8529534154735021,0.2585389492884172,0.5342343557971616,1.955415404270224,True,1932.3,160.2,0.328,7.7,0.12,0.571,0.509,0.558
2.165225209107701,1.6123090025467863,0.571716231879221,0.0111224864699867,0.3780055314237616,0.9242970033114548,0.2027906993114819,0.3396674927071785,0.6385064425768674,0.9076361752945564,0.7446030558740698,0.8502361517660809,0.2011811310965326,0.1836520733618683,0.7955418776228848,0.8466940013856535,0.4591616491425725,0.6988392275844721,2.6251221077247804,True,1498.7,115.5,0.334,7.6,0.1,0.648,0.464,0.612
1.1538625279925498,2.320709974714348,0.1441490444798792,0.8826852567651781,0.7300138389571406,0.5274620105217506,0.4358454979698151,0.2295100722868412,0.1318720909712988,0.0310291461975471,0.167496414521681,0.3666195468044898,0.5293953223188146,0.3902693148413619,0.6678860583749129,0.7900984083959093,0.4919219290772585,0.4886887244590154,2.126281637287734,False,1750.5,121.5,0.308,6.8,0.072,0.686,0.567,0.606
1.4089381955942224,1.2511207567583205,0.8526328143198882,0.6979173426872909,0.5222872716252387,0.4420222409663427,0.2128815970657272,0.9172052729954726,0.3551083588322753,0.0389560931420345,0.1203915185700762,0.3707962768023759,0.8172387606891486,0.4337406024604327,0.4019836040629357,0.4634213558156467,0.4630315979470698,0.8199083681530067,1.8194430966033903,False,1511.4,104.4,0.361,7.6,0.134,0.654,0.467,0.609
2.625990312592032,2.347818361228588,0.4756050429997122,0.8000278040830493,0.5492308586818562,0.2721951871705185,0.1766715789960288,0.0924928508533364,0.3108756648162237,0.9803787019433522,0.860247805497912,0.6295321764832159,0.8541262368217812,0.6464969931883423,0.2724008920111443,0.7759166292328957,0.3982882677969613,0.2815557985738429,2.8976151146997164,False,1317.9,90.5,0.334,7.4,0.111,0.735,0.462,0.632
1.2453173363505736,2.9459431775836915,0.6514779571311651,0.9799209683926874,0.5390873043572386,0.1599421723044067,0.1333695208611338,0.5889257059274785,0.1178296830616655,0.6533855758190528,0.2753061869881142,0.2374439515766085,0.624612233195672,0.0725996663457516,0.7564135981747796,0.621024433946998,0.7223527367804803,0.1456623250108138,1.985682848700467,False,1517.3,106.2,0.336,6.2,0.077,0.695,0.562,0.696
2.9245283587874216,1.0506817903728651,0.8760520956964808,0.7563055804602085,0.6699130987815888,0.7020415652216676,0.1351725159761185,0.0332366440720094,0.1329415430065895,0.8216749829242644,0.7005550854117509,0.597348688400401,0.6508196763372616,0.5435957631362723,0.8458620829913486,0.0338587284355378,0.1469856943859228,0.0974837485321622,1.6489866691859076,True,1581.2,130.6,0.323,9.6,0.102,0.619,0.331,0.525
2.589522219250968,1.178928265822588,0.568908719358863,0.0040734344448225,0.6525067545842508,0.6208991642555074,0.5564676736225518,0.8101166282137667,0.8612593029629014,0.0016267768700361,0.4219357085860031,0.7599699488293178,0.2089191493220896,0.8651409713477256,0.3841367635317164,0.2532720090568068,0.649892073331673,0.3526760640961793,1.0975915630148785,False,1608.9,102.3,0.3,8.0,0.087,0.701,0.406,0.6
1.7404403675068878,1.5763234466255756,0.3370993571629678,0.4242926478436643,0.504966008491997,0.4064411973851992,0.3160666193762944,0.7911388188648997,0.8980715979637778,0.1462276862304078,0.6246424489905731,0.992228142288972,0.8395057792263072,0.3371620333054312,0.7715220038702587,0.0260901598638113,0.1243579594922402,0.9887369846850524,2.841995395076645,True,1426.4,111.8,0.361,6.7,0.141,0.636,0.505,0.647
2.720189697642104,1.4018525100717505,0.642670910976758,0.2517119530072791,0.3146871187250358,0.368542568276442,0.4012622291364354,0.1001679489971178,0.7683453856867563,0.2855339368755156,0.6156813997746378,0.4652938174056229,0.40325940365535,0.736595264921928,0.1419116777552742,0.0200536973732553,0.1179202086240134,0.0749337152915021,2.9397373671375173,False,1620.5,108.9,0.306,8.7,0.105,0.692,0.361,0.518
2.272242429190136,1.9590592345783429,0.2201759634572218,0.6500541290588155,0.8721808225674942,0.4151001594759274,0.3415557347818614,0.8546396034303669,0.6582853251831704,0.6003952392650391,0.7206930338893417,0.9045153448468916,0.4531062743626498,0.6280345792419374,0.1714151681311149,0.333928180576491,0.6118639165858344,0.7652900506252006,2.87155267443981,False,1337.0,92.0,0.333,6.2,0.084,0.754,0.49,0.7
1.2164558054603845,2.5804774246502578,0.83480792305267,0.2878266346895997,0.137690851418188,0.7625571709301717,0.1753685618919253,0.294943464929457,0.1772583933696973,0.4378234729897235,0.8121798888030023,0.1774940406995378,0.4509310912841293,0.7505964539346804,0.7148594887256304,0.1797836836449824,0.5418688871787157,0.9099099755993018,2.362450262489061,False,1754.1,121.2,0.307,7.4,0.072,0.681,0.549,0.615
1.9866081854496584,2.2983568391888927,0.5730686055067545,0.6589918522001763,0.7118073503396355,0.8723733955331362,0.728433055132795,0.7892178185107835,0.5475814305478376,0.9318444186650392,0.6993845284178105,0.6708614645988212,0.7760554696422401,0.4721060973345046,0.5794939830447092,0.2113960034212579,0.1315990280568976,0.025090993243091,2.59756538819699,True,1250.6,97.5,0.367,6.5,0.099,0.666,0.512,0.699
2.98013281447124,2.554763916445914,0.8902629964624194,0.2496343760903045,0.2426372539406608,0.49980655330844,0.4196931396525365,0.8607534891215043,0.8864803796813087,0.4678505423156677,0.530978432170012,0.6446621580036654,0.566928224254254,0.0436014977993889,0.510770127348144,0.3898124432507775,0.4229040338748849,0.6624608867206854,2.127527276820219,False,1212.3,80.0,0.363,6.7,0.096,0.731,0.419,0.7
2.096096478081771,1.7568941829401443,0.8805843454562922,0.0745938152314193,0.1905650339117935,0.45137016840648,0.2386531329917269,0.8331354409717612,0.699901611044116,0.4497303388760236,0.4803899714910167,0.8033542220878365,0.5495150978779274,0.436194066536745,0.5426408300697072,0.1954704184049642,0.5089924702565569,0.6123725795323647,1.705275132722333,False,1281.5,83.6,0.367,7.2,0.145,0.695,0.434,0.656
1.914411637647691,1.7115694932588372,0.4553554094991723,0.9835312887186108,0.1428222369204364,0.718605227560355,0.8770667700130187,0.4335665911637494,0.2983776448555872,0.6999992231059095,0.2986901930687266,0.997978137968974,0.1869730058480574,0.3856408004867046,0.3299363481863089,0.6950238665672813,0.897496098483291,0.9830467756993252,1.3473626288670788,False,1408.2,99.2,0.336,6.7,0.081,0.739,0.48,0.654
1.0548755853700105,2.323359673016288,0.3636441460793844,0.7856012576318426,0.4614953911044108,0.7080121611841744,0.4612871637446302,0.2152459370576662,0.8628295576349656,0.0154932247594313,0.5041868128303991,0.2307770779153782,0.6703303899225943,0.2308724022733962,0.572676617517349,0.8935766077504834,0.6250083717795774,0.9056549720597532,1.8988427724276973,False,1930.0,134.5,0.295,7.3,0.064,0.672,0.576,0.611
1.1940332406527605,2.1460544385124,0.6460985211552275,0.2127921112445289,0.2815156077726559,0.0339209630545848,0.2990312948743075,0.705072572334154,0.4748676564333517,0.9684799641659412,0.2770725382743657,0.9236355595634692,0.7860576310487228,0.7828199744069585,0.7303835636055466,0.9854899490023576,0.2938313322107022,0.753597925638746,1.4702019575098064,False,1539.2,107.1,0.354,6.5,0.102,0.671,0.572,0.699
1.94222885704324,2.750699654548399,0.59973864837823,0.5667431328003522,0.4640628834262107,0.3795738532681296,0.1842041632501848,0.1768499636938828,0.3091471421743275,0.316411795584771,0.7486362593757482,0.579624239400222,0.7998472667923466,0.7037652862739806,0.1011197472410351,0.9598151825635252,0.3083841161167986,0.5264150013197137,2.89976781405932,False,1425.5,95.0,0.326,7.6,0.087,0.724,0.472,0.624
2.1746193567661907,1.7641359581138667,0.1077569297901766,0.6880061742590833,0.3770151156268921,0.7751792912796438,0.5316719817195213,0.0737481176240116,0.6097696345100626,0.4698486251255722,0.5088127615017879,0.4996959145149829,0.5279426322534934,0.8155199955290475,0.1049772319577888,0.2084872790653204,0.7979577062061199,0.2142747234365875,1.7402461523838784,True,1270.2,103.1,0.378,8.8,0.247,0.561,0.479,0.573
1.416031944101202,1.792969203625219,0.1574023417297845,0.9533843843217616,0.1096600965567049,0.4131676673589038,0.4715513061005973,0.7556827276645602,0.7516951107288053,0.8335203138745598,0.3786969392888676,0.2275611882002831,0.6820654736958374,0.0607359362796994,0.3199353422166017,0.8899032916021345,0.2617286625922539,0.4893038746924102,1.2554375333737695,False,1458.4,103.5,0.353,6.3,0.138,0.704,0.541,0.683
1.8854250446931204,1.4517968722620898,0.2561984097103827,0.2649150069400657,0.4879689959171106,0.7792655353988683,0.5614921949044729,0.6787588269381042,0.2854795278453591,0.6630216212045116,0.1343614445440549,0.3274559426705812,0.1537766154169022,0.9155122448793054,0.2146831246812527,0.2705939207306007,0.201524739635247,0.3907854909748828,1.7265474500850693,False,1496.4,100.1,0.321,6.8,0.113,0.716,0.47,0.621
1.182115862753124,2.00792115447251,0.149914635805977,0.8279278450044987,0.5897520251883213,0.6773053701550101,0.8504064363863769,0.4480131663981149,0.6850584253117092,0.1619989645113794,0.2597266378433236,0.6956546079794134,0.5624666823729831,0.5039092346614661,0.5179043406300523,0.3725680886998122,0.1550789706670308,0.376731557677095,2.65236997195643,False,1463.0,98.5,0.372,5.7,0.145,0.671,0.553,0.656
2.518424858299454,2.111364503122912,0.242700099855629,0.5482351592998274,0.8483259398837812,0.0658733902398079,0.8025230692108465,0.0943523460601478,0.6735803352234992,0.9250068795459774,0.1579349902702935,0.8476659749808709,0.4054648778058272,0.1082570966427426,0.7910383034378009,0.5060448254562946,0.5197402433235165,0.4603680380254327,1.64178245757906,False,1404.5,96.6,0.322,7.0,0.098,0.733,0.432,0.621
1.000876828391666,2.9859832305172964,0.7138708963067247,0.0394902829667876,0.8778047386921071,0.1875381658454464,0.4453691020643116,0.0763219526106932,0.3638264507436634,0.5720583564777281,0.2574079576953155,0.7337563236392478,0.5525165127255947,0.040746969301903,0.7777682658680888,0.8840773886627543,0.6066388811255107,0.8155681525716736,2.075685091260974,False,1668.3,113.9,0.357,6.5,0.124,0.626,0.556,0.605
1.7327692952008351,1.29261919796827,0.4695959254822962,0.4454674149320358,0.5641749337190746,0.8432410130104471,0.3171620767572438,0.8688367403473277,0.4033695287695018,0.5522363474719308,0.1793183247261814,0.4363326138973246,0.4745850075919791,0.075370240799723,0.5400339860980131,0.0611416209353593,0.2237213822234222,0.463301128586196,1.110071041090018,False,1524.0,103.8,0.335,7.2,0.089,0.69,0.431,0.616
1.1355218887161196,1.7288194337026404,0.7059374152290635,0.0078366873450772,0.5324402637282163,0.1555079301153811,0.61518271485933,0.1861454708213703,0.313363765908382,0.0863256772799539,0.6660153666876101,0.7170583837135341,0.8381228413138622,0.4610166496331575,0.6687437652888801,0.6626375233608676,0.438936053776619,0.6207424796387577,2.027642202974735,False,1897.4,127.8,0.306,7.9,0.086,0.648,0.515,0.59
2.317706414124053,1.6421912341675076,0.141282842861586,0.5388674440004122,0.1486928912061287,0.1585582035534122,0.7966535450508924,0.6770264681565449,0.1449688374843816,0.6554698770131485,0.2757064960204287,0.8370372283194464,0.516678335015729,0.779283911125928,0.8024650491704721,0.9664076656435536,0.1855831128826465,0.7133138434053011,2.081476511548737,True,1501.7,121.0,0.322,8.6,0.096,0.7,0.507,0.656
2.6584622367958115,1.344175903252395,0.8737578186107011,0.8531304559026542,0.7151042243127664,0.1255148812681052,0.5694047378894708,0.4449578440898876,0.6011643289076459,0.1709559837202308,0.8306526617679311,0.2381851089422419,0.3618550762304715,0.3407232576556123,0.3473182304849488,0.323679733617427,0.1041159878004085,0.2858218967137984,2.071671450306084,True,1400.1,111.6,0.351,8.3,0.096,0.64,0.37,0.573
2.7442493721050862,1.5496637473599333,0.3996145943501259,0.0481279045314126,0.3048546228340382,0.6223139668121398,0.4641515452804068,0.5979671310188397,0.815135080386506,0.1534626346895673,0.7673911418039955,0.2746151876026282,0.2879514870842039,0.3500697602033148,0.1141988512947533,0.3477862010323078,0.3092154848129976,0.6716508054941341,2.2718247878216022,True,1480.7,113.9,0.328,7.5,0.107,0.659,0.413,0.61
1.5526156122101864,2.0870329734705475,0.6068505282738756,0.2175728827210279,0.7217020261948436,0.4499662763913333,0.1098939632603976,0.1348726346773962,0.1522525863561218,0.5082618262391226,0.8575257695986676,0.9259060643626382,0.449601763415277,0.1950598778509824,0.3908171052865637,0.6896247157169622,0.7396654169103373,0.4965814607127011,1.617117663100863,False,1464.1,97.5,0.352,6.8,0.125,0.682,0.469,0.606
1.0490453976828469,1.5164570391777714,0.1992004526841148,0.6651175491688776,0.177995657106017,0.3050046036169514,0.8316857286821178,0.3454065101260543,0.3296117698132014,0.9835226893431392,0.8171073359567125,0.1285566816675318,0.6481194157015681,0.9212540720124088,0.2847922438709649,0.915787014402528,0.3896067378797593,0.7624713948049777,2.401794686448349,False,2028.7,151.2,0.305,7.8,0.101,0.663,0.589,0.587
1.121331060387057,2.083287875144185,0.456227814081979,0.0419685956571984,0.679649443525018,0.9121935884302196,0.6556314035590208,0.7020168922284998,0.3430110305996116,0.6785500265648566,0.446023228262293,0.4634358167436954,0.4309283642364011,0.0299555051478976,0.707768554051132,0.2462249661953597,0.7747303993886184,0.5494823102400097,1.0739790618999945,False,1609.9,109.8,0.355,6.3,0.112,0.652,0.546,0.671
2.5456797726903035,2.121705612153828,0.4616197277947393,0.8933491108450563,0.1642435788581006,0.3862179550787158,0.139942848416848,0.8463512436491973,0.1258357341304571,0.5898802893811032,0.2698807801003892,0.800147891449467,0.6005665053923125,0.4942671294375096,0.3706205499550269,0.566748349181706,0.7913373083450288,0.426697176136234,1.172720150226841,False,1212.1,85.8,0.361,6.0,0.118,0.754,0.479,0.717
2.857033782652917,2.706394689501616,0.7858176277596629,0.8082241720985539,0.8673811360085508,0.9366813094353502,0.3094515033235981,0.3964737912133148,0.7169604479671627,0.7567459960423768,0.3178065270848322,0.8308159320568635,0.1473573050077647,0.0771371683234234,0.1158148796297128,0.1477246236094896,0.1029982389337968,0.5937295751512847,2.683864426990008,True,1315.5,103.7,0.338,6.7,0.093,0.712,0.479,0.691
1.112115044828745,2.650492054047821,0.246652335547953,0.7154253541583174,0.6772216728104583,0.0146771850788917,0.3766283591174143,0.5606233881618725,0.6845151631433215,0.3656791515913187,0.2552966327922717,0.8116103978257342,0.762088063474836,0.5892571303257005,0.8010713357131459,0.6359205585739749,0.8237327829926565,0.0572995395347428,1.1344065434823236,False,1523.1,106.4,0.35,5.7,0.086,0.678,0.581,0.687
1.261267181967726,1.9859108082914496,0.3300742314191728,0.6727314858414247,0.1861632388722325,0.1386721370679401,0.891421166776477,0.4526452933858427,0.6869750767018086,0.5378006145707648,0.8282550689146176,0.5842803800948152,0.6380747556751396,0.6996616881753771,0.1944232179142782,0.5730017358657353,0.5703466454912406,0.0884148515914966,2.836971739070877,False,1666.4,112.8,0.316,6.9,0.077,0.692,0.556,0.649
2.1313466631725846,1.845738523144425,0.4300288383837356,0.354309670576305,0.6967093417173613,0.2949242032645363,0.5352144515887884,0.5151219316413448,0.5961929098647073,0.7012903184899516,0.2740286586667795,0.5813664340247376,0.4752224805297783,0.2197097990065606,0.4099420850899106,0.0815315812820409,0.5925316733290195,0.934385987237978,1.061161517149698,True,1338.0,102.7,0.353,7.1,0.099,0.658,0.47,0.647
2.192131899573056,1.9937030735536727,0.7432536183829637,0.7978040200706179,0.5380875985734141,0.0815241338861669,0.1881917311660156,0.5658820433194472,0.8668164976794809,0.2674145887984668,0.1561323939993537,0.1344198412494366,0.3870924624765018,0.4617751205077267,0.673189529913603,0.981553566527457,0.6730951815999487,0.7545348732732547,2.2860041180576287,True,1267.0,97.8,0.362,7.8,0.142,0.644,0.49,0.639
